#  L TT            EE            BB            TE            PP            PT            PE           
 205 5.3953187e+03 6.6036457e-01 1.2641587e-02 -8.8307375e+00 5.2354235e-08 1.3348361e-04 -3.1678535e-07
 206 5.4041888e+03 6.6395495e-01 1.2778570e-02 -7.5310606e+00 5.2090277e-08 1.3241530e-04 -3.0366432e-07
 207 5.4124539e+03 6.6853109e-01 1.2916176e-02 -6.2127701e+00 5.1828409e-08 1.3135515e-04 -2.9048246e-07
 208 5.4201066e+03 6.7412768e-01 1.3054394e-02 -4.8764337e+00 5.1568590e-08 1.3030306e-04 -2.7724274e-07
 209 5.4271764e+03 6.8077863e-01 1.3193213e-02 -3.5225523e+00 5.1310813e-08 1.2925897e-04 -2.6394817e-07
 210 5.4336484e+03 6.8852011e-01 1.3332622e-02 -2.1516489e+00 5.1055061e-08 1.2822285e-04 -2.5060185e-07
 211 5.4395299e+03 6.9738750e-01 1.3472608e-02 -7.6423764e-01 5.0801304e-08 1.2719462e-04 -2.3720673e-07
 212 5.4448356e+03 7.0741396e-01 1.3613159e-02 6.3915434e-01 5.0549554e-08 1.2617423e-04 -2.2376588e-07
 213 5.4495654e+03 7.1863562e-01 1.3754265e-02 2.0580088e+00 5.0299758e-08 1.2516161e-04 -2.1028231e-07
 214 5.4537267e+03 7.3108783e-01 1.3895910e-02 3.4918015e+00 5.0051915e-08 1.2415670e-04 -1.9675902e-07
 215 5.4573192e+03 7.4479854e-01 1.4038085e-02 4.9399805e+00 4.9806009e-08 1.2315947e-04 -1.8319909e-07
 216 5.4603281e+03 7.5981126e-01 1.4180774e-02 6.4019862e+00 4.9562015e-08 1.2216979e-04 -1.6960544e-07
 217 5.4627532e+03 7.7615390e-01 1.4323966e-02 7.8772370e+00 4.9319915e-08 1.2118767e-04 -1.5598118e-07
 218 5.4645944e+03 7.9385437e-01 1.4467646e-02 9.3652628e+00 4.9079705e-08 1.2021304e-04 -1.4232932e-07
 219 5.4658441e+03 8.1295542e-01 1.4611800e-02 1.0865415e+01 4.8841342e-08 1.1924581e-04 -1.2865286e-07
 220 5.4664949e+03 8.3348494e-01 1.4756415e-02 1.2377210e+01 4.8604826e-08 1.1828593e-04 -1.1495482e-07
 221 5.4665540e+03 8.5547080e-01 1.4901477e-02 1.3899940e+01 4.8370146e-08 1.1733335e-04 -1.0123823e-07
 222 5.4660064e+03 8.7895574e-01 1.5046969e-02 1.5433194e+01 4.8137261e-08 1.1638801e-04 -8.7506110e-08
 223 5.4648595e+03 9.0396017e-01 1.5192878e-02 1.6976192e+01 4.7906165e-08 1.1544984e-04 -7.3761474e-08
 224 5.4631206e+03 9.3051939e-01 1.5339189e-02 1.8528449e+01 4.7676840e-08 1.1451878e-04 -6.0007346e-08
 225 5.4607896e+03 9.5865381e-01 1.5485884e-02 2.0089184e+01 4.7449280e-08 1.1359480e-04 -4.6246759e-08
 226 5.4578589e+03 9.8840613e-01 1.5632949e-02 2.1657913e+01 4.7223445e-08 1.1267780e-04 -3.2482713e-08
 227 5.4543359e+03 1.0198042e+00 1.5780368e-02 2.3233931e+01 4.6999327e-08 1.1176772e-04 -1.8718234e-08
 228 5.4502204e+03 1.0528683e+00 1.5928123e-02 2.4816605e+01 4.6776911e-08 1.1086453e-04 -4.9563481e-09
 229 5.4455198e+03 1.0876338e+00 1.6076198e-02 2.6405303e+01 4.6556178e-08 1.0996816e-04 8.7999280e-09
 230 5.4402266e+03 1.1241285e+00 1.6224576e-02 2.7999393e+01 4.6337116e-08 1.0907857e-04 2.2547577e-08
 231 5.4343480e+03 1.1623653e+00 1.6373239e-02 2.9598170e+01 4.6119691e-08 1.0819567e-04 3.6283580e-08
 232 5.4278914e+03 1.2023794e+00 1.6522170e-02 3.1201002e+01 4.5903907e-08 1.0731941e-04 5.0004918e-08
 233 5.4208493e+03 1.2441987e+00 1.6671351e-02 3.2807184e+01 4.5689731e-08 1.0644973e-04 6.3708572e-08
 234 5.4132215e+03 1.2878434e+00 1.6820763e-02 3.4416011e+01 4.5477140e-08 1.0558657e-04 7.7391523e-08
 235 5.4050228e+03 1.3333414e+00 1.6970388e-02 3.6026925e+01 4.5266126e-08 1.0472987e-04 9.1050742e-08
 236 5.3962383e+03 1.3807203e+00 1.7120208e-02 3.7639149e+01 4.5056678e-08 1.0387958e-04 1.0468323e-07
 237 5.3868902e+03 1.4299858e+00 1.7270204e-02 3.9251976e+01 4.4848763e-08 1.0303563e-04 1.1828595e-07
 238 5.3769709e+03 1.4811655e+00 1.7420357e-02 4.0864776e+01 4.4642372e-08 1.0219796e-04 1.3185589e-07
 239 5.3664877e+03 1.5342724e+00 1.7570647e-02 4.2476846e+01 4.4437495e-08 1.0136655e-04 1.4539007e-07
 240 5.3554406e+03 1.5893416e+00 1.7721055e-02 4.4087332e+01 4.4234102e-08 1.0054128e-04 1.5888541e-07
 241 5.3438294e+03 1.6463860e+00 1.7871563e-02 4.5695753e+01 4.4032172e-08 9.9722122e-05 1.7233892e-07
 242 5.3316689e+03 1.7054185e+00 1.8022150e-02 4.7301257e+01 4.3831698e-08 9.8909016e-05 1.8574759e-07
 243 5.3189591e+03 1.7664594e+00 1.8172797e-02 4.8903139e+01 4.3632656e-08 9.8101891e-05 1.9910837e-07
 244 5.3056998e+03 1.8295216e+00 1.8323484e-02 5.0500845e+01 4.3435039e-08 9.7300712e-05 2.1241830e-07
 245 5.2919057e+03 1.8946254e+00 1.8474192e-02 5.2093597e+01 4.3238810e-08 9.6505386e-05 2.2567428e-07
 246 5.2775843e+03 1.9617688e+00 1.8624900e-02 5.3680767e+01 4.3043972e-08 9.5715888e-05 2.3887338e-07
 247 5.2627279e+03 2.0309795e+00 1.8775591e-02 5.5261650e+01 4.2850491e-08 9.4932148e-05 2.5201255e-07
 248 5.2473588e+03 2.1022704e+00 1.8926243e-02 5.6835469e+01 4.2658361e-08 9.4154097e-05 2.6508875e-07
 249 5.2314694e+03 2.1756394e+00 1.9076838e-02 5.8401672e+01 4.2467559e-08 9.3381676e-05 2.7809895e-07
 250 5.2150745e+03 2.2511145e+00 1.9227355e-02 5.9959480e+01 4.2278067e-08 9.2614837e-05 2.9104019e-07
 251 5.1981665e+03 2.3286790e+00 1.9377777e-02 6.1508041e+01 4.2089880e-08 9.1853535e-05 3.0391004e-07
 252 5.1807524e+03 2.4083560e+00 1.9528084e-02 6.3046720e+01 4.1902967e-08 9.1097697e-05 3.1670834e-07
 253 5.1628317e+03 2.4901464e+00 1.9678257e-02 6.4574731e+01 4.1717336e-08 9.0347287e-05 3.2943557e-07
 254 5.1444190e+03 2.5740662e+00 1.9828278e-02 6.6091214e+01 4.1532959e-08 8.9602235e-05 3.4209213e-07
 255 5.1254989e+03 2.6601089e+00 1.9978128e-02 6.7595533e+01 4.1349845e-08 8.8862525e-05 3.5467859e-07
 256 5.1060859e+03 2.7482904e+00 2.0127788e-02 6.9086903e+01 4.1167966e-08 8.8128077e-05 3.6719529e-07
 257 5.0861868e+03 2.8386119e+00 2.0277242e-02 7.0564761e+01 4.0987319e-08 8.7398864e-05 3.7964278e-07
 258 5.0658161e+03 2.9310669e+00 2.0426472e-02 7.2028100e+01 4.0807907e-08 8.6674839e-05 3.9202151e-07
 259 5.0449807e+03 3.0256713e+00 2.0575460e-02 7.3477398e+01 4.0629698e-08 8.5955943e-05 4.0433191e-07
 260 5.0237026e+03 3.1224188e+00 2.0724189e-02 7.4910459e+01 4.0452703e-08 8.5242148e-05 4.1657453e-07
 261 5.0019811e+03 3.2213104e+00 2.0872643e-02 7.6328059e+01 4.0276893e-08 8.4533366e-05 4.2874964e-07
 262 4.9798382e+03 3.3223472e+00 2.1020805e-02 7.7728746e+01 4.0102276e-08 8.3829599e-05 4.4085794e-07
 263 4.9572809e+03 3.4255302e+00 2.1168661e-02 7.9112551e+01 3.9928824e-08 8.3130749e-05 4.5289965e-07
 264 4.9343159e+03 3.5308531e+00 2.1316194e-02 8.0478024e+01 3.9756536e-08 8.2436808e-05 4.6487543e-07
 265 4.9109430e+03 3.6383021e+00 2.1463389e-02 8.1825939e+01 3.9585403e-08 8.1747699e-05 4.7678558e-07
 266 4.8871689e+03 3.7478709e+00 2.1610232e-02 8.3154102e+01 3.9415419e-08 8.1063394e-05 4.8863067e-07
 267 4.8630082e+03 3.8595457e+00 2.1756708e-02 8.4461804e+01 3.9246565e-08 8.0383844e-05 5.0041116e-07
 268 4.8384602e+03 3.9733201e+00 2.1902804e-02 8.5749820e+01 3.9078836e-08 7.9708992e-05 5.1212746e-07
 269 4.8135246e+03 4.0891879e+00 2.2048506e-02 8.7015958e+01 3.8912213e-08 7.9038780e-05 5.2377995e-07
 270 4.7882082e+03 4.2071278e+00 2.2193801e-02 8.8260992e+01 3.8746704e-08 7.8373199e-05 5.3536936e-07
 271 4.7625328e+03 4.3271336e+00 2.2338677e-02 8.9482729e+01 3.8582281e-08 7.7712153e-05 5.4689581e-07
 272 4.7364905e+03 4.4491915e+00 2.2483122e-02 9.0681947e+01 3.8418944e-08 7.7055615e-05 5.5835991e-07
 273 4.7101105e+03 4.5732656e+00 2.2627123e-02 9.1857192e+01 3.8256695e-08 7.6403562e-05 5.6976230e-07
 274 4.6833849e+03 4.6993569e+00 2.2770670e-02 9.3009244e+01 3.8095490e-08 7.5755894e-05 5.8110304e-07
 275 4.6563279e+03 4.8274369e+00 2.2913751e-02 9.4135907e+01 3.7935350e-08 7.5112616e-05 5.9238301e-07
 276 4.6289614e+03 4.9574920e+00 2.3056357e-02 9.5237959e+01 3.7776255e-08 7.4473644e-05 6.0360237e-07
 277 4.6012849e+03 5.0895009e+00 2.3198476e-02 9.6313949e+01 3.7618188e-08 7.3838940e-05 6.1476167e-07
 278 4.5733051e+03 5.2234427e+00 2.3340100e-02 9.7363169e+01 3.7461151e-08 7.3208456e-05 6.2586136e-07
 279 4.5450366e+03 5.3592814e+00 2.3481218e-02 9.8386397e+01 3.7305127e-08 7.2582154e-05 6.3690196e-07
 280 4.5164935e+03 5.4969884e+00 2.3621823e-02 9.9382183e+01 3.7150100e-08 7.1959967e-05 6.4788379e-07
 281 4.4876753e+03 5.6365502e+00 2.3761905e-02 1.0035056e+02 3.6996079e-08 7.1341866e-05 6.5880746e-07
 282 4.4585965e+03 5.7779235e+00 2.3901456e-02 1.0129082e+02 3.6843036e-08 7.0727793e-05 6.6967335e-07
 283 4.4292712e+03 5.9210871e+00 2.4040468e-02 1.0220226e+02 3.6690974e-08 7.0117703e-05 6.8048192e-07
 284 4.3996990e+03 6.0660126e+00 2.4178933e-02 1.0308417e+02 3.6539867e-08 6.9511538e-05 6.9123353e-07
 285 4.3698941e+03 6.2126643e+00 2.4316845e-02 1.0393658e+02 3.6389725e-08 6.8909283e-05 7.0192899e-07
 286 4.3398635e+03 6.3610137e+00 2.4454196e-02 1.0475953e+02 3.6240527e-08 6.8310851e-05 7.1256832e-07
 287 4.3096289e+03 6.5110100e+00 2.4590980e-02 1.0555232e+02 3.6092263e-08 6.7716217e-05 7.2315225e-07
 288 4.2791896e+03 6.6626324e+00 2.4727190e-02 1.0631348e+02 3.5944918e-08 6.7125311e-05 7.3368096e-07
 289 4.2485527e+03 6.8158376e+00 2.4862820e-02 1.0704456e+02 3.5798491e-08 6.6538116e-05 7.4415526e-07
 290 4.2177398e+03 6.9705898e+00 2.4997865e-02 1.0774334e+02 3.5652977e-08 6.5954561e-05 7.5457535e-07
 291 4.1867579e+03 7.1268682e+00 2.5132319e-02 1.0841061e+02 3.5508357e-08 6.5374622e-05 7.6494195e-07
 292 4.1556062e+03 7.2845405e+00 2.5266176e-02 1.0904566e+02 3.5364618e-08 6.4798219e-05 7.7525516e-07
 293 4.1242993e+03 7.4436822e+00 2.5399433e-02 1.0964853e+02 3.5221761e-08 6.4225330e-05 7.8551570e-07
 294 4.0928512e+03 7.6042207e+00 2.5532083e-02 1.1021777e+02 3.5079770e-08 6.3655897e-05 7.9572394e-07
 295 4.0612616e+03 7.7660087e+00 2.5664122e-02 1.1075415e+02 3.4938630e-08 6.3089867e-05 8.0588024e-07
 296 4.0295447e+03 7.9291221e+00 2.5795547e-02 1.1125698e+02 3.4798343e-08 6.2527207e-05 8.1598526e-07
 297 3.9976999e+03 8.0934137e+00 2.5926354e-02 1.1172479e+02 3.4658884e-08 6.1967853e-05 8.2603924e-07
 298 3.9657489e+03 8.2588851e+00 2.6056537e-02 1.1215837e+02 3.4520263e-08 6.1411774e-05 8.3604284e-07
 299 3.9336987e+03 8.4254635e+00 2.6186096e-02 1.1255776e+02 3.4382458e-08 6.0858914e-05 8.4599643e-07
 300 3.9015560e+03 8.5930763e+00 2.6315025e-02 1.1292224e+02 3.4245451e-08 6.0309219e-05 8.5590035e-07
 301 3.8693352e+03 8.7617996e+00 2.6443322e-02 1.1325184e+02 3.4109249e-08 5.9762662e-05 8.6575433e-07
 302 3.8370507e+03 8.9314141e+00 2.6570985e-02 1.1354658e+02 3.3973839e-08 5.9219279e-05 8.7555480e-07
 303 3.8047094e+03 9.1019983e+00 2.6698011e-02 1.1380642e+02 3.3839210e-08 5.8679095e-05 8.8529704e-07
 304 3.7723256e+03 9.2734817e+00 2.6824399e-02 1.1403138e+02 3.3705369e-08 5.8142159e-05 8.9497664e-07
 305 3.7399137e+03 9.4457942e+00 2.6950145e-02 1.1422070e+02 3.3572303e-08 5.7608519e-05 9.0458922e-07
 306 3.7074733e+03 9.6189398e+00 2.7075250e-02 1.1437437e+02 3.3440006e-08 5.7078202e-05 9.1413004e-07
 307 3.6750260e+03 9.7927741e+00 2.7199712e-02 1.1449238e+02 3.3308464e-08 5.6551244e-05 9.2359449e-07
 308 3.6425790e+03 9.9673010e+00 2.7323530e-02 1.1457473e+02 3.3177693e-08 5.6027720e-05 9.3297861e-07
 309 3.6101390e+03 1.0142451e+01 2.7446704e-02 1.1462141e+02 3.3047675e-08 5.5507642e-05 9.4227746e-07
 310 3.5777056e+03 1.0318078e+01 2.7569234e-02 1.1463240e+02 3.2918396e-08 5.4991054e-05 9.5148652e-07
 311 3.5453080e+03 1.0494263e+01 2.7691119e-02 1.1460623e+02 3.2789867e-08 5.4478002e-05 9.6060140e-07
 312 3.5129383e+03 1.0670859e+01 2.7812362e-02 1.1454435e+02 3.2662075e-08 5.3968535e-05 9.6961771e-07
 313 3.4806183e+03 1.0847872e+01 2.7932963e-02 1.1444603e+02 3.2535013e-08 5.3462681e-05 9.7853072e-07
 314 3.4483548e+03 1.1025157e+01 2.8052924e-02 1.1431126e+02 3.2408669e-08 5.2960475e-05 9.8733580e-07
 315 3.4161475e+03 1.1202645e+01 2.8172246e-02 1.1414002e+02 3.2283060e-08 5.2461990e-05 9.9602903e-07
 316 3.3840180e+03 1.1380413e+01 2.8290933e-02 1.1393230e+02 3.2158151e-08 5.1967229e-05 1.0046052e-06
 317 3.3519733e+03 1.1558243e+01 2.8408987e-02 1.1368885e+02 3.2033955e-08 5.1476259e-05 1.0130603e-06
 318 3.3200278e+03 1.1736140e+01 2.8526411e-02 1.1340891e+02 3.1910470e-08 5.0989120e-05 1.0213898e-06
 319 3.2881809e+03 1.1914034e+01 2.8643211e-02 1.1309248e+02 3.1787684e-08 5.0505842e-05 1.0295889e-06
 320 3.2564395e+03 1.2091928e+01 2.8759389e-02 1.1274027e+02 3.1665582e-08 5.0026467e-05 1.0376532e-06
 321 3.2248329e+03 1.2269680e+01 2.8874952e-02 1.1235230e+02 3.1544176e-08 4.9551047e-05 1.0455784e-06
 322 3.1933456e+03 1.2447219e+01 2.8989904e-02 1.1192780e+02 3.1423451e-08 4.9079611e-05 1.0533598e-06
 323 3.1620069e+03 1.2624475e+01 2.9104253e-02 1.1146750e+02 3.1303396e-08 4.8612208e-05 1.0609929e-06
 324 3.1308088e+03 1.2801378e+01 2.9218003e-02 1.1097215e+02 3.1184019e-08 4.8148872e-05 1.0684731e-06
 325 3.0997731e+03 1.2977934e+01 2.9331164e-02 1.1044098e+02 3.1065300e-08 4.7689651e-05 1.0757961e-06
 326 3.0688992e+03 1.3154072e+01 2.9443742e-02 1.0987474e+02 3.0947249e-08 4.7234591e-05 1.0829575e-06
 327 3.0382015e+03 1.3329648e+01 2.9555746e-02 1.0927266e+02 3.0829845e-08 4.6783717e-05 1.0899524e-06
 328 3.0076869e+03 1.3504593e+01 2.9667184e-02 1.0863549e+02 3.0713098e-08 4.6337088e-05 1.0967767e-06
 329 2.9773621e+03 1.3678911e+01 2.9778067e-02 1.0796469e+02 3.0596987e-08 4.5894732e-05 1.1034255e-06
 330 2.9472417e+03 1.3852458e+01 2.9888404e-02 1.0725877e+02 3.0481522e-08 4.5456697e-05 1.1098947e-06
 331 2.9173250e+03 1.4025240e+01 2.9998206e-02 1.0651846e+02 3.0366686e-08 4.5023019e-05 1.1161794e-06
 332 2.8876263e+03 1.4197186e+01 3.0107484e-02 1.0574376e+02 3.0252478e-08 4.4593749e-05 1.1222755e-06
 333 2.8581451e+03 1.4368153e+01 3.0216250e-02 1.0493613e+02 3.0138892e-08 4.4168919e-05 1.1281782e-06
 334 2.8288957e+03 1.4538145e+01 3.0324517e-02 1.0409482e+02 3.0025923e-08 4.3748576e-05 1.1338832e-06
 335 2.7998923e+03 1.4707019e+01 3.0432296e-02 1.0322056e+02 2.9913564e-08 4.3332759e-05 1.1393858e-06
 336 2.7711345e+03 1.4874779e+01 3.0539602e-02 1.0231334e+02 2.9801805e-08 4.2921501e-05 1.1446815e-06
 337 2.7426291e+03 1.5041357e+01 3.0646449e-02 1.0137463e+02 2.9690653e-08 4.2514857e-05 1.1497660e-06
 338 2.7143830e+03 1.5206682e+01 3.0752850e-02 1.0040369e+02 2.9580089e-08 4.2112860e-05 1.1546346e-06
 339 2.6864104e+03 1.5370685e+01 3.0858821e-02 9.9401971e+01 2.9470122e-08 4.1715555e-05 1.1592829e-06
 340 2.6587183e+03 1.5533371e+01 3.0964377e-02 9.8369474e+01 2.9360735e-08 4.1322979e-05 1.1637063e-06
 341 2.6313060e+03 1.5694523e+01 3.1069533e-02 9.7306182e+01 2.9251927e-08 4.0935183e-05 1.1679006e-06
 342 2.6041804e+03 1.5854144e+01 3.1174307e-02 9.6212081e+01 2.9143692e-08 4.0552198e-05 1.1718609e-06
 343 2.5773484e+03 1.6012166e+01 3.1278714e-02 9.5088645e+01 2.9036025e-08 4.0174071e-05 1.1755830e-06
 344 2.5508093e+03 1.6168446e+01 3.1382772e-02 9.3935116e+01 2.8928914e-08 3.9800833e-05 1.1790620e-06
 345 2.5245701e+03 1.6322988e+01 3.1486499e-02 9.2752223e+01 2.8822366e-08 3.9432544e-05 1.1822940e-06
 346 2.4986377e+03 1.6475648e+01 3.1589910e-02 9.1539951e+01 2.8716370e-08 3.9069233e-05 1.1852741e-06
 347 2.4730113e+03 1.6626433e+01 3.1693026e-02 9.0299029e+01 2.8610917e-08 3.8710939e-05 1.1879978e-06
 348 2.4476979e+03 1.6775123e+01 3.1795863e-02 8.9029442e+01 2.8505998e-08 3.8357700e-05 1.1904604e-06
 349 2.4227118e+03 1.6921873e+01 3.1898441e-02 8.7733403e+01 2.8401621e-08 3.8009575e-05 1.1926580e-06
 350 2.3980523e+03 1.7066540e+01 3.2000778e-02 8.6410153e+01 2.8297767e-08 3.7666588e-05 1.1945856e-06
 351 2.3737339e+03 1.7209127e+01 3.2102894e-02 8.5061158e+01 2.8194445e-08 3.7328751e-05 1.1962421e-06
 352 2.3497637e+03 1.7349564e+01 3.2204806e-02 8.3687122e+01 2.8091640e-08 3.6995879e-05 1.1976387e-06
 353 2.3261417e+03 1.7487779e+01 3.2306535e-02 8.2288003e+01 2.7989354e-08 3.6667761e-05 1.1987897e-06
 354 2.3028751e+03 1.7623774e+01 3.2408101e-02 8.0865983e+01 2.7887583e-08 3.6344179e-05 1.1997096e-06
 355 2.2799788e+03 1.7757404e+01 3.2509521e-02 7.9420277e+01 2.7786321e-08 3.6024906e-05 1.2004126e-06
 356 2.2574452e+03 1.7888672e+01 3.2610816e-02 7.7951584e+01 2.7685568e-08 3.5709740e-05 1.2009133e-06
 357 2.2352815e+03 1.8017505e+01 3.2712006e-02 7.6460600e+01 2.7585320e-08 3.5398454e-05 1.2012260e-06
 358 2.2134952e+03 1.8143832e+01 3.2813110e-02 7.4948025e+01 2.7485569e-08 3.5090831e-05 1.2013650e-06
 359 2.1920860e+03 1.8267506e+01 3.2914148e-02 7.3413813e+01 2.7386324e-08 3.4786658e-05 1.2013449e-06
 360 2.1710540e+03 1.8388532e+01 3.3015139e-02 7.1859404e+01 2.7287572e-08 3.4485714e-05 1.2011798e-06
 361 2.1504064e+03 1.8506837e+01 3.3116103e-02 7.0283713e+01 2.7189306e-08 3.4187785e-05 1.2008844e-06
 362 2.1301432e+03 1.8622349e+01 3.3217060e-02 6.8688550e+01 2.7091538e-08 3.3892651e-05 1.2004728e-06
 363 2.1102790e+03 1.8734998e+01 3.3318028e-02 6.7074464e+01 2.6994253e-08 3.3600099e-05 1.1999596e-06
 364 2.0907990e+03 1.8844785e+01 3.3419027e-02 6.5442075e+01 2.6897452e-08 3.3309914e-05 1.1993594e-06
 365 2.0717254e+03 1.8951640e+01 3.3520076e-02 6.3792156e+01 2.6801126e-08 3.3021865e-05 1.1986859e-06
 366 2.0530505e+03 1.9055490e+01 3.3621195e-02 6.2125474e+01 2.6705287e-08 3.2735750e-05 1.1979541e-06
 367 2.0347818e+03 1.9156338e+01 3.3722402e-02 6.0442651e+01 2.6609910e-08 3.2451344e-05 1.1971781e-06
 368 2.0169192e+03 1.9254039e+01 3.3823716e-02 5.8744531e+01 2.6515011e-08 3.2168434e-05 1.1963724e-06
 369 1.9994626e+03 1.9348744e+01 3.3925156e-02 5.7031809e+01 2.6420577e-08 3.1886799e-05 1.1955512e-06
 370 1.9824267e+03 1.9440159e+01 3.4026740e-02 5.5305104e+01 2.6326608e-08 3.1606226e-05 1.1947292e-06
 371 1.9657967e+03 1.9528509e+01 3.4128487e-02 5.3565258e+01 2.6233102e-08 3.1326493e-05 1.1939204e-06
 372 1.9495873e+03 1.9613500e+01 3.4230414e-02 5.1812893e+01 2.6140051e-08 3.1047389e-05 1.1931395e-06
 373 1.9337911e+03 1.9695282e+01 3.4332541e-02 5.0048774e+01 2.6047457e-08 3.0768695e-05 1.1924008e-06
 374 1.9184153e+03 1.9773786e+01 3.4434884e-02 4.8273670e+01 2.5955309e-08 3.0490183e-05 1.1917183e-06
 375 1.9034526e+03 1.9848939e+01 3.4537461e-02 4.6488125e+01 2.5863620e-08 3.0211656e-05 1.1911070e-06
 376 1.8889102e+03 1.9920669e+01 3.4640290e-02 4.4692980e+01 2.5772365e-08 2.9932881e-05 1.1905808e-06
 377 1.8747955e+03 1.9988980e+01 3.4743389e-02 4.2888853e+01 2.5681561e-08 2.9653652e-05 1.1901545e-06
 378 1.8610937e+03 2.0053800e+01 3.4846774e-02 4.1076436e+01 2.5591193e-08 2.9373741e-05 1.1898420e-06
 379 1.8478195e+03 2.0115057e+01 3.4950462e-02 3.9256495e+01 2.5501263e-08 2.9092943e-05 1.1896581e-06
 380 1.8349729e+03 2.0172754e+01 3.5054470e-02 3.7429721e+01 2.5411761e-08 2.8811026e-05 1.1896166e-06
 381 1.8225464e+03 2.0226894e+01 3.5158816e-02 3.5596732e+01 2.5322693e-08 2.8527788e-05 1.1897326e-06
 382 1.8105474e+03 2.0277257e+01 3.5263515e-02 3.3758291e+01 2.5234053e-08 2.8243010e-05 1.1900202e-06
 383 1.7989758e+03 2.0324069e+01 3.5368584e-02 3.1915164e+01 2.5145833e-08 2.7956460e-05 1.1904933e-06
 384 1.7878242e+03 2.0367183e+01 3.5474039e-02 3.0068191e+01 2.5058036e-08 2.7667941e-05 1.1911670e-06
 385 1.7770926e+03 2.0406602e+01 3.5579897e-02 2.8218060e+01 2.4970662e-08 2.7377228e-05 1.1920555e-06
 386 1.7667883e+03 2.0442404e+01 3.5686173e-02 2.6365684e+01 2.4883691e-08 2.7084096e-05 1.1931726e-06
 387 1.7569112e+03 2.0474516e+01 3.5792883e-02 2.4511752e+01 2.4797139e-08 2.6788341e-05 1.1945333e-06
 388 1.7474466e+03 2.0503016e+01 3.5900044e-02 2.2657103e+01 2.4710993e-08 2.6489738e-05 1.1961517e-06
 389 1.7384018e+03 2.0527833e+01 3.6007671e-02 2.0802500e+01 2.4625254e-08 2.6188075e-05 1.1980424e-06
 390 1.7297768e+03 2.0548968e+01 3.6115779e-02 1.8948705e+01 2.4539911e-08 2.5883128e-05 1.2002193e-06
 391 1.7215715e+03 2.0566424e+01 3.6224384e-02 1.7096480e+01 2.4454972e-08 2.5574690e-05 1.2026973e-06
 392 1.7137710e+03 2.0580130e+01 3.6333502e-02 1.5246589e+01 2.4370433e-08 2.5262537e-05 1.2054905e-06
 393 1.7063903e+03 2.0590163e+01 3.6443147e-02 1.3399719e+01 2.4286276e-08 2.4946454e-05 1.2086133e-06
 394 1.6994144e+03 2.0596451e+01 3.6553335e-02 1.1556558e+01 2.4202515e-08 2.4626226e-05 1.2120801e-06
 395 1.6928433e+03 2.0598922e+01 3.6664081e-02 9.7179406e+00 2.4119140e-08 2.4301632e-05 1.2159051e-06
 396 1.6866769e+03 2.0597727e+01 3.6775400e-02 7.8845478e+00 2.4036143e-08 2.3972458e-05 1.2201029e-06
 397 1.6809079e+03 2.0592721e+01 3.6887307e-02 6.0571253e+00 2.3953533e-08 2.3638488e-05 1.2246878e-06
 398 1.6755436e+03 2.0583980e+01 3.6999816e-02 4.2363672e+00 2.3871299e-08 2.3299503e-05 1.2296740e-06
 399 1.6705766e+03 2.0571432e+01 3.7112943e-02 2.4230045e+00 2.3789438e-08 2.2955288e-05 1.2350762e-06
 400 1.6660069e+03 2.0555229e+01 3.7226701e-02 6.1774866e-01 2.3707949e-08 2.2605628e-05 1.2409086e-06
 401 1.6618345e+03 2.0535223e+01 3.7341105e-02 -1.1786900e+00 2.3626823e-08 2.2250383e-05 1.2471786e-06
 402 1.6580522e+03 2.0511486e+01 3.7456169e-02 -2.9655689e+00 2.3546068e-08 2.1889777e-05 1.2538686e-06
 403 1.6546604e+03 2.0484091e+01 3.7571907e-02 -4.7421688e+00 2.3465675e-08 2.1524104e-05 1.2609532e-06
 404 1.6516594e+03 2.0452961e+01 3.7688333e-02 -6.5077228e+00 2.3385647e-08 2.1153666e-05 1.2684079e-06
 405 1.6490347e+03 2.0418091e+01 3.7805461e-02 -8.2615093e+00 2.3305981e-08 2.0778760e-05 1.2762076e-06
 406 1.6467865e+03 2.0379629e+01 3.7923304e-02 -1.0002873e+01 2.3226673e-08 2.0399682e-05 1.2843273e-06
 407 1.6449152e+03 2.0337497e+01 3.8041875e-02 -1.1730959e+01 2.3147721e-08 2.0016733e-05 1.2927422e-06
 408 1.6434138e+03 2.0291617e+01 3.8161187e-02 -1.3445061e+01 2.3069121e-08 1.9630214e-05 1.3014275e-06
 409 1.6422676e+03 2.0242210e+01 3.8281253e-02 -1.5144473e+01 2.2990883e-08 1.9240425e-05 1.3103584e-06
 410 1.6414919e+03 2.0189198e+01 3.8402085e-02 -1.6828413e+01 2.2912995e-08 1.8847661e-05 1.3195100e-06
 411 1.6410572e+03 2.0132578e+01 3.8523695e-02 -1.8496399e+01 2.2835458e-08 1.8452223e-05 1.3288572e-06
 412 1.6409789e+03 2.0072421e+01 3.8646095e-02 -2.0147650e+01 2.2758271e-08 1.8054410e-05 1.3383754e-06
 413 1.6412497e+03 2.0008725e+01 3.8769296e-02 -2.1781684e+01 2.2681427e-08 1.7654518e-05 1.3480394e-06
 414 1.6418626e+03 1.9941561e+01 3.8893310e-02 -2.3397794e+01 2.2604934e-08 1.7252850e-05 1.3578247e-06
 415 1.6428032e+03 1.9870999e+01 3.9018147e-02 -2.4995424e+01 2.2528789e-08 1.6849707e-05 1.3677065e-06
